[2025-05-13 09:07:12] State: uit, Confidence: 99.61%
[2025-06-05 00:48:53] State: uit, Confidence: 99.61%
[2025-06-05 00:48:56] State: uit, Confidence: 99.61%
[2025-06-05 00:48:58] State: uit, Confidence: 99.61%
[2025-06-05 00:49:01] State: uit, Confidence: 99.61%
[2025-06-05 00:49:03] State: uit, Confidence: 99.61%
[2025-06-05 00:49:06] State: uit, Confidence: 99.61%
[2025-06-05 00:49:08] State: uit, Confidence: 99.61%
[2025-06-05 00:49:11] State: uit, Confidence: 99.61%
[2025-06-05 00:49:14] State: uit, Confidence: 99.61%
[2025-06-05 00:49:16] State: uit, Confidence: 99.61%
[2025-06-05 00:49:19] State: uit, Confidence: 99.61%
[2025-06-05 00:49:21] State: uit, Confidence: 99.61%
[2025-06-05 00:49:24] State: uit, Confidence: 99.61%
[2025-06-05 00:49:26] State: uit, Confidence: 99.61%
[2025-06-05 00:49:29] State: uit, Confidence: 99.61%
[2025-06-05 00:49:31] State: uit, Confidence: 99.61%
[2025-06-05 00:49:34] State: uit, Confidence: 99.61%
[2025-06-05 00:49:36] State: uit, Confidence: 99.61%
[2025-06-05 00:49:39] State: uit, Confidence: 99.61%
[2025-06-05 00:49:41] State: uit, Confidence: 99.61%
[2025-06-05 00:49:44] State: uit, Confidence: 99.61%
[2025-06-05 00:49:46] State: uit, Confidence: 99.61%
[2025-06-05 00:49:49] State: uit, Confidence: 99.61%
[2025-06-05 00:49:51] State: uit, Confidence: 99.61%
[2025-06-05 00:49:54] State: uit, Confidence: 99.61%
[2025-06-05 00:49:56] State: uit, Confidence: 99.61%
[2025-06-05 00:49:59] State: uit, Confidence: 99.61%
[2025-06-05 00:50:01] State: uit, Confidence: 99.61%
[2025-06-05 00:50:04] State: uit, Confidence: 99.61%
[2025-06-05 00:50:06] State: uit, Confidence: 99.61%
[2025-06-05 00:50:09] State: uit, Confidence: 99.61%
[2025-06-05 00:50:12] State: uit, Confidence: 99.61%
[2025-06-05 00:50:14] State: uit, Confidence: 99.61%
[2025-06-05 00:50:17] State: uit, Confidence: 99.61%
[2025-06-05 00:50:19] State: uit, Confidence: 99.61%
[2025-06-05 00:50:22] State: uit, Confidence: 99.61%
[2025-06-05 00:50:24] State: uit, Confidence: 99.61%
[2025-06-05 00:50:27] State: uit, Confidence: 99.61%
[2025-06-05 00:50:29] State: uit, Confidence: 99.61%
[2025-06-05 00:50:32] State: uit, Confidence: 99.61%
[2025-06-05 00:50:34] State: uit, Confidence: 99.61%
[2025-06-05 00:50:37] State: uit, Confidence: 99.61%
[2025-06-05 00:50:39] State: uit, Confidence: 99.61%
[2025-06-05 00:50:42] State: uit, Confidence: 99.61%
[2025-06-05 00:50:44] State: uit, Confidence: 99.61%
[2025-06-05 00:50:47] State: uit, Confidence: 99.61%
[2025-06-05 00:50:49] State: uit, Confidence: 99.61%
[2025-06-05 00:50:52] State: uit, Confidence: 99.61%
[2025-06-05 00:50:54] State: uit, Confidence: 99.61%
[2025-06-05 00:50:57] State: uit, Confidence: 99.61%
[2025-06-05 00:50:59] State: uit, Confidence: 99.61%
[2025-06-05 00:51:02] State: uit, Confidence: 99.61%
[2025-06-05 00:51:04] State: uit, Confidence: 99.61%
[2025-06-05 00:51:07] State: uit, Confidence: 99.61%
[2025-06-05 00:51:10] State: uit, Confidence: 99.61%
[2025-06-05 00:51:12] State: uit, Confidence: 99.61%
[2025-06-05 00:51:15] State: uit, Confidence: 99.61%
[2025-06-05 00:51:17] State: uit, Confidence: 99.61%
[2025-06-05 00:51:20] State: uit, Confidence: 99.61%
[2025-06-05 00:51:22] State: uit, Confidence: 99.61%
[2025-06-05 00:51:25] State: uit, Confidence: 99.61%
[2025-06-05 00:51:27] State: uit, Confidence: 99.61%
[2025-06-05 00:51:30] State: uit, Confidence: 99.61%
[2025-06-05 00:51:32] State: uit, Confidence: 99.61%
[2025-06-05 00:51:35] State: uit, Confidence: 99.61%
[2025-06-05 00:51:37] State: uit, Confidence: 99.61%
[2025-06-05 00:51:40] State: uit, Confidence: 99.61%
[2025-06-05 00:57:43] State: uit, Confidence: 99.61%
[2025-06-05 00:57:45] State: uit, Confidence: 99.61%
[2025-06-05 00:57:48] State: uit, Confidence: 99.61%
[2025-06-05 00:57:50] State: uit, Confidence: 99.61%
[2025-06-05 00:57:53] State: uit, Confidence: 99.61%
[2025-06-05 00:57:55] State: uit, Confidence: 99.61%
[2025-06-05 00:57:58] State: uit, Confidence: 99.61%
[2025-06-05 00:58:00] State: uit, Confidence: 99.61%
[2025-06-05 00:58:03] State: uit, Confidence: 99.61%
[2025-06-05 00:58:05] State: uit, Confidence: 99.61%
[2025-06-05 00:58:08] State: uit, Confidence: 99.61%
[2025-06-05 00:58:10] State: uit, Confidence: 99.61%
[2025-06-05 00:58:13] State: uit, Confidence: 99.61%
[2025-06-05 00:58:15] State: uit, Confidence: 99.61%
[2025-06-05 00:58:18] State: uit, Confidence: 99.61%
[2025-06-05 00:58:21] State: uit, Confidence: 99.61%
[2025-06-05 00:58:23] State: uit, Confidence: 99.61%
[2025-06-05 00:58:26] State: uit, Confidence: 99.61%
[2025-06-05 00:58:28] State: uit, Confidence: 99.61%
[2025-06-05 00:58:31] State: uit, Confidence: 99.61%
[2025-06-05 00:58:33] State: uit, Confidence: 99.61%
[2025-06-05 00:58:36] State: uit, Confidence: 99.61%
[2025-06-05 00:58:38] State: uit, Confidence: 99.61%
[2025-06-05 00:58:41] State: uit, Confidence: 99.61%
[2025-06-05 00:58:43] State: uit, Confidence: 99.61%
[2025-06-05 00:58:46] State: uit, Confidence: 99.61%
[2025-06-05 00:58:48] State: uit, Confidence: 99.61%
[2025-06-05 00:58:51] State: uit, Confidence: 99.61%
[2025-06-05 00:58:53] State: uit, Confidence: 99.61%
[2025-06-05 00:58:56] State: uit, Confidence: 99.61%
[2025-06-05 00:58:58] State: uit, Confidence: 99.61%
[2025-06-05 00:59:01] State: uit, Confidence: 99.61%
[2025-06-05 00:59:03] State: uit, Confidence: 99.61%
[2025-06-05 00:59:06] State: uit, Confidence: 99.61%
[2025-06-05 00:59:08] State: uit, Confidence: 99.61%
[2025-06-05 00:59:11] State: uit, Confidence: 99.61%
[2025-06-05 00:59:13] State: uit, Confidence: 99.61%
[2025-06-05 00:59:16] State: uit, Confidence: 99.61%
[2025-06-05 00:59:19] State: uit, Confidence: 99.61%
[2025-06-05 00:59:21] State: uit, Confidence: 99.61%
[2025-06-05 00:59:24] State: uit, Confidence: 99.61%
[2025-06-05 00:59:26] State: uit, Confidence: 99.61%
[2025-06-05 00:59:29] State: uit, Confidence: 99.61%
[2025-06-05 00:59:31] State: uit, Confidence: 99.61%
[2025-06-05 00:59:34] State: uit, Confidence: 99.61%
[2025-06-05 00:59:36] State: uit, Confidence: 99.61%
[2025-06-05 00:59:39] State: uit, Confidence: 99.61%
[2025-06-05 00:59:41] State: uit, Confidence: 99.61%
[2025-06-05 00:59:44] State: uit, Confidence: 99.61%
[2025-06-05 00:59:46] State: uit, Confidence: 99.61%
[2025-06-05 00:59:49] State: uit, Confidence: 99.61%
[2025-06-05 00:59:51] State: uit, Confidence: 99.61%
[2025-06-05 00:59:54] State: uit, Confidence: 99.61%
[2025-06-05 00:59:56] State: uit, Confidence: 99.61%
[2025-06-05 00:59:59] State: uit, Confidence: 99.61%
[2025-06-05 01:00:01] State: uit, Confidence: 99.61%
[2025-06-05 01:00:04] State: uit, Confidence: 99.61%
[2025-06-05 01:00:06] State: uit, Confidence: 99.61%
[2025-06-05 01:00:09] State: uit, Confidence: 99.61%
[2025-06-05 01:00:11] State: uit, Confidence: 99.61%
[2025-06-05 01:00:14] State: uit, Confidence: 99.61%
[2025-06-05 01:00:17] State: uit, Confidence: 99.61%
[2025-06-05 01:00:19] State: uit, Confidence: 99.61%
[2025-06-05 01:00:22] State: uit, Confidence: 99.61%
[2025-06-05 01:00:24] State: uit, Confidence: 99.61%
[2025-06-05 01:00:27] State: uit, Confidence: 99.61%
[2025-06-05 01:00:29] State: uit, Confidence: 99.61%
[2025-06-05 01:00:32] State: uit, Confidence: 99.61%
[2025-06-05 01:00:34] State: uit, Confidence: 99.61%
[2025-06-05 01:00:37] State: uit, Confidence: 99.61%
[2025-06-05 01:00:39] State: uit, Confidence: 99.61%
[2025-06-05 01:00:42] State: uit, Confidence: 99.61%
[2025-06-05 01:00:44] State: uit, Confidence: 99.61%
[2025-06-05 01:00:47] State: uit, Confidence: 99.61%
[2025-06-05 01:00:49] State: uit, Confidence: 99.61%
[2025-06-05 01:00:52] State: uit, Confidence: 99.61%
[2025-06-05 01:00:54] State: uit, Confidence: 99.61%
[2025-06-05 01:00:57] State: uit, Confidence: 99.61%
[2025-06-05 01:00:59] State: uit, Confidence: 99.61%
[2025-06-05 01:01:02] State: uit, Confidence: 99.61%
[2025-06-05 01:01:04] State: uit, Confidence: 99.61%
[2025-06-05 01:01:07] State: uit, Confidence: 99.61%
[2025-06-05 01:01:10] State: uit, Confidence: 99.61%
[2025-06-05 01:01:12] State: uit, Confidence: 99.61%
[2025-06-05 01:01:15] State: uit, Confidence: 99.61%
[2025-06-05 01:01:17] State: uit, Confidence: 99.61%
[2025-06-05 01:01:20] State: uit, Confidence: 99.61%
[2025-06-05 01:01:22] State: uit, Confidence: 99.61%
[2025-06-05 01:01:25] State: uit, Confidence: 99.61%
[2025-06-05 01:01:27] State: uit, Confidence: 99.61%
[2025-06-05 01:01:30] State: uit, Confidence: 99.61%
[2025-06-05 01:01:32] State: uit, Confidence: 99.61%
[2025-06-05 01:01:35] State: uit, Confidence: 99.61%
[2025-06-05 01:01:37] State: uit, Confidence: 99.61%
[2025-06-05 01:01:40] State: uit, Confidence: 99.61%
[2025-06-05 01:01:42] State: uit, Confidence: 99.61%
[2025-06-05 01:01:45] State: uit, Confidence: 99.61%
[2025-06-05 01:01:47] State: uit, Confidence: 99.61%
[2025-06-05 01:01:50] State: uit, Confidence: 99.61%
[2025-06-05 01:01:52] State: uit, Confidence: 99.61%
[2025-06-05 01:01:55] State: uit, Confidence: 99.61%
[2025-06-05 01:01:57] State: uit, Confidence: 99.61%
[2025-06-05 01:02:00] State: uit, Confidence: 99.61%
[2025-06-05 01:02:02] State: uit, Confidence: 99.61%
[2025-06-05 01:02:05] State: uit, Confidence: 99.61%
[2025-06-05 01:02:08] State: uit, Confidence: 99.61%
[2025-06-05 01:02:10] State: uit, Confidence: 99.61%
[2025-06-05 01:02:13] State: uit, Confidence: 99.61%
[2025-06-05 01:02:15] State: uit, Confidence: 99.61%
[2025-06-05 01:02:18] State: uit, Confidence: 99.61%
[2025-06-05 01:02:20] State: uit, Confidence: 99.61%
[2025-06-05 01:02:23] State: uit, Confidence: 99.61%
[2025-06-05 01:02:25] State: uit, Confidence: 99.61%
[2025-06-05 01:02:28] State: uit, Confidence: 99.61%
[2025-06-05 01:02:30] State: uit, Confidence: 99.61%
[2025-06-05 01:02:33] State: uit, Confidence: 99.61%
[2025-06-05 01:02:35] State: uit, Confidence: 99.61%
[2025-06-05 01:02:38] State: uit, Confidence: 99.61%
[2025-06-05 01:02:40] State: uit, Confidence: 99.61%
[2025-06-05 01:02:43] State: uit, Confidence: 99.61%
[2025-06-05 01:02:45] State: uit, Confidence: 99.61%
[2025-06-05 01:02:48] State: uit, Confidence: 99.61%
[2025-06-05 01:02:50] State: uit, Confidence: 99.61%
[2025-06-05 01:02:53] State: uit, Confidence: 99.61%
[2025-06-05 01:02:55] State: uit, Confidence: 99.61%
[2025-06-05 01:02:58] State: uit, Confidence: 99.61%
[2025-06-05 01:03:00] State: uit, Confidence: 99.61%
[2025-06-05 01:03:03] State: uit, Confidence: 99.61%
[2025-06-05 01:03:06] State: uit, Confidence: 99.61%
[2025-06-05 01:03:08] State: uit, Confidence: 99.61%
[2025-06-05 01:03:11] State: uit, Confidence: 99.61%
[2025-06-05 01:03:13] State: uit, Confidence: 99.61%
[2025-06-05 01:03:16] State: uit, Confidence: 99.61%
[2025-06-05 01:03:18] State: uit, Confidence: 99.61%
[2025-06-05 01:03:21] State: uit, Confidence: 99.61%
[2025-06-05 01:03:23] State: uit, Confidence: 99.61%
[2025-06-05 01:03:26] State: uit, Confidence: 99.61%
[2025-06-05 01:03:28] State: uit, Confidence: 99.61%
[2025-06-05 01:03:31] State: uit, Confidence: 99.61%
[2025-06-05 01:03:33] State: uit, Confidence: 99.61%
[2025-06-05 01:03:36] State: uit, Confidence: 99.61%
[2025-06-05 01:03:38] State: uit, Confidence: 99.61%
[2025-06-05 01:03:41] State: uit, Confidence: 99.61%
[2025-06-05 01:03:43] State: uit, Confidence: 99.61%
[2025-06-05 01:03:46] State: uit, Confidence: 99.61%
[2025-06-05 01:03:48] State: uit, Confidence: 99.61%
[2025-06-05 01:03:51] State: uit, Confidence: 99.61%
[2025-06-05 01:03:53] State: uit, Confidence: 99.61%
[2025-06-05 01:03:56] State: uit, Confidence: 99.61%
[2025-06-05 01:03:58] State: uit, Confidence: 99.61%
[2025-06-05 01:04:01] State: uit, Confidence: 99.61%
[2025-06-05 01:04:04] State: uit, Confidence: 99.61%
[2025-06-05 01:04:06] State: uit, Confidence: 99.61%
[2025-06-05 01:04:09] State: uit, Confidence: 99.61%
[2025-06-05 01:04:11] State: uit, Confidence: 99.61%
[2025-06-05 01:04:14] State: uit, Confidence: 99.61%
[2025-06-05 01:04:16] State: uit, Confidence: 99.61%
[2025-06-05 01:04:19] State: uit, Confidence: 99.61%
[2025-06-05 01:04:21] State: uit, Confidence: 99.61%
[2025-06-05 01:04:24] State: uit, Confidence: 99.61%
[2025-06-05 01:04:26] State: uit, Confidence: 99.61%
[2025-06-05 01:04:29] State: uit, Confidence: 99.61%
[2025-06-05 01:04:31] State: uit, Confidence: 99.61%
[2025-06-05 01:04:34] State: uit, Confidence: 99.61%
[2025-06-05 01:04:36] State: uit, Confidence: 99.61%
[2025-06-05 01:04:39] State: uit, Confidence: 99.61%
[2025-06-05 01:04:41] State: uit, Confidence: 99.61%
[2025-06-05 01:04:44] State: uit, Confidence: 99.61%
[2025-06-05 01:04:46] State: uit, Confidence: 99.61%
[2025-06-05 01:04:49] State: uit, Confidence: 99.61%
[2025-06-05 01:04:51] State: uit, Confidence: 99.61%
[2025-06-05 01:04:54] State: uit, Confidence: 99.61%
[2025-06-05 01:04:56] State: uit, Confidence: 99.61%
[2025-06-05 01:04:59] State: uit, Confidence: 99.61%
[2025-06-05 01:05:02] State: uit, Confidence: 99.61%
[2025-06-05 01:05:04] State: uit, Confidence: 99.61%
[2025-06-05 01:05:07] State: uit, Confidence: 99.61%
[2025-06-05 01:05:09] State: uit, Confidence: 99.61%
[2025-06-05 01:05:12] State: uit, Confidence: 99.61%
[2025-06-05 01:05:14] State: uit, Confidence: 99.61%
[2025-06-05 01:05:17] State: uit, Confidence: 99.61%
[2025-06-05 01:05:19] State: uit, Confidence: 99.61%
[2025-06-05 01:05:22] State: uit, Confidence: 99.61%
[2025-06-05 01:05:24] State: uit, Confidence: 99.61%
[2025-06-05 01:05:27] State: uit, Confidence: 99.61%
[2025-06-05 01:05:29] State: uit, Confidence: 99.61%
[2025-06-05 01:05:32] State: uit, Confidence: 99.61%
[2025-06-05 01:05:34] State: uit, Confidence: 99.61%
[2025-06-05 01:05:37] State: uit, Confidence: 99.61%
[2025-06-05 01:05:39] State: uit, Confidence: 99.61%
[2025-06-05 01:05:42] State: uit, Confidence: 99.61%
[2025-06-05 01:05:44] State: uit, Confidence: 99.61%
[2025-06-05 01:05:47] State: uit, Confidence: 99.61%
[2025-06-05 01:05:49] State: uit, Confidence: 99.61%
[2025-06-05 01:05:52] State: uit, Confidence: 99.61%
[2025-06-05 01:05:54] State: uit, Confidence: 99.61%
[2025-06-05 01:05:57] State: uit, Confidence: 99.61%
[2025-06-05 01:06:00] State: uit, Confidence: 99.61%
[2025-06-05 01:06:02] State: uit, Confidence: 99.61%
[2025-06-05 01:06:05] State: uit, Confidence: 99.61%
[2025-06-05 01:06:07] State: uit, Confidence: 99.61%
[2025-06-05 01:06:10] State: uit, Confidence: 99.61%
[2025-06-05 01:06:12] State: uit, Confidence: 99.61%
[2025-06-05 01:06:15] State: uit, Confidence: 99.61%
[2025-06-05 01:06:17] State: uit, Confidence: 99.61%
[2025-06-05 01:06:20] State: uit, Confidence: 99.61%
[2025-06-05 01:06:22] State: uit, Confidence: 99.61%
[2025-06-05 01:06:25] State: uit, Confidence: 99.61%
[2025-06-05 01:06:27] State: uit, Confidence: 99.61%
[2025-06-05 01:06:30] State: uit, Confidence: 99.61%
[2025-06-05 01:06:32] State: uit, Confidence: 99.61%
[2025-06-05 01:06:35] State: uit, Confidence: 99.61%
[2025-06-05 01:06:37] State: uit, Confidence: 99.61%
[2025-06-05 01:06:40] State: uit, Confidence: 99.61%
[2025-06-05 01:06:42] State: uit, Confidence: 99.61%
[2025-06-05 01:06:45] State: uit, Confidence: 99.61%
[2025-06-05 01:06:47] State: uit, Confidence: 99.61%
[2025-06-05 01:06:50] State: uit, Confidence: 99.61%
[2025-06-05 01:06:53] State: uit, Confidence: 99.61%
[2025-06-05 01:06:55] State: uit, Confidence: 99.61%
[2025-06-05 01:06:58] State: uit, Confidence: 99.61%
[2025-06-05 01:07:00] State: uit, Confidence: 99.61%
[2025-06-05 01:07:03] State: uit, Confidence: 99.61%
[2025-06-05 01:07:05] State: uit, Confidence: 99.61%
[2025-06-05 01:07:08] State: uit, Confidence: 99.61%
[2025-06-05 01:07:10] State: uit, Confidence: 99.61%
[2025-06-05 01:07:13] State: uit, Confidence: 99.61%
[2025-06-05 01:07:15] State: uit, Confidence: 99.61%
[2025-06-05 01:07:18] State: uit, Confidence: 99.61%
[2025-06-05 01:07:20] State: uit, Confidence: 99.61%
[2025-06-05 01:07:23] State: uit, Confidence: 99.61%
[2025-06-05 01:07:25] State: uit, Confidence: 99.61%
[2025-06-05 01:07:28] State: uit, Confidence: 99.61%
[2025-06-05 01:07:30] State: uit, Confidence: 99.61%
[2025-06-05 01:07:33] State: uit, Confidence: 99.61%
[2025-06-05 01:07:35] State: uit, Confidence: 99.61%
[2025-06-05 01:07:38] State: uit, Confidence: 99.61%
[2025-06-05 01:07:40] State: uit, Confidence: 99.61%
[2025-06-05 01:07:43] State: uit, Confidence: 99.61%
[2025-06-05 01:07:45] State: uit, Confidence: 99.61%
[2025-06-05 01:07:48] State: uit, Confidence: 99.61%
[2025-06-05 01:07:51] State: uit, Confidence: 99.61%
[2025-06-05 01:07:53] State: uit, Confidence: 99.61%
[2025-06-05 01:07:56] State: uit, Confidence: 99.61%
[2025-06-05 01:07:58] State: uit, Confidence: 99.61%
[2025-06-05 01:08:01] State: uit, Confidence: 99.61%
[2025-06-05 01:08:03] State: uit, Confidence: 99.61%
[2025-06-05 01:08:06] State: uit, Confidence: 99.61%
[2025-06-05 01:08:08] State: uit, Confidence: 99.61%
[2025-06-05 01:08:11] State: uit, Confidence: 99.61%
[2025-06-05 01:08:13] State: uit, Confidence: 99.61%
[2025-06-05 01:08:16] State: uit, Confidence: 99.61%
[2025-06-05 01:08:18] State: uit, Confidence: 99.61%
[2025-06-05 01:08:21] State: uit, Confidence: 99.61%
[2025-06-05 01:08:23] State: uit, Confidence: 99.61%
[2025-06-05 01:08:26] State: uit, Confidence: 99.61%
[2025-06-05 01:08:28] State: uit, Confidence: 99.61%
[2025-06-05 01:08:31] State: uit, Confidence: 99.61%
[2025-06-05 01:08:33] State: uit, Confidence: 99.61%
[2025-06-05 01:08:36] State: uit, Confidence: 99.61%
[2025-06-05 01:08:38] State: uit, Confidence: 99.61%
[2025-06-05 01:08:41] State: uit, Confidence: 99.61%
[2025-06-05 01:08:43] State: uit, Confidence: 99.61%
[2025-06-05 01:08:46] State: uit, Confidence: 99.61%
[2025-06-05 01:08:49] State: uit, Confidence: 99.61%
[2025-06-05 01:08:51] State: uit, Confidence: 99.61%
[2025-06-05 01:08:54] State: uit, Confidence: 99.61%
[2025-06-05 01:08:56] State: uit, Confidence: 99.61%
[2025-06-05 01:08:59] State: uit, Confidence: 99.61%
[2025-06-05 01:09:01] State: uit, Confidence: 99.61%
[2025-06-05 01:09:04] State: uit, Confidence: 99.61%
[2025-06-05 01:09:06] State: uit, Confidence: 99.61%
[2025-06-05 01:09:09] State: uit, Confidence: 99.61%
[2025-06-05 01:09:11] State: uit, Confidence: 99.61%
[2025-06-05 01:09:14] State: uit, Confidence: 99.61%
[2025-06-05 01:09:16] State: uit, Confidence: 99.61%
[2025-06-05 01:09:19] State: uit, Confidence: 99.61%
[2025-06-05 01:09:21] State: uit, Confidence: 99.61%
[2025-06-05 01:09:24] State: uit, Confidence: 99.61%
[2025-06-05 01:09:26] State: uit, Confidence: 99.61%
[2025-06-05 01:09:29] State: uit, Confidence: 99.61%
[2025-06-05 01:09:31] State: uit, Confidence: 99.61%
[2025-06-05 01:09:34] State: uit, Confidence: 99.61%
[2025-06-05 01:09:36] State: uit, Confidence: 99.61%
[2025-06-05 01:09:39] State: uit, Confidence: 99.61%
[2025-06-05 01:09:41] State: uit, Confidence: 99.61%
[2025-06-05 01:09:44] State: uit, Confidence: 99.61%
[2025-06-05 01:09:47] State: uit, Confidence: 99.61%
[2025-06-05 01:09:49] State: uit, Confidence: 99.61%
[2025-06-05 01:09:52] State: uit, Confidence: 99.61%
[2025-06-05 01:09:54] State: uit, Confidence: 99.61%
[2025-06-05 01:09:57] State: uit, Confidence: 99.61%
[2025-06-05 01:09:59] State: uit, Confidence: 99.61%
[2025-06-05 01:10:02] State: uit, Confidence: 99.61%
[2025-06-05 01:10:04] State: uit, Confidence: 99.61%
[2025-06-05 01:10:07] State: uit, Confidence: 99.61%
[2025-06-05 01:10:09] State: uit, Confidence: 99.61%
[2025-06-05 01:10:12] State: uit, Confidence: 99.61%
[2025-06-05 01:10:14] State: uit, Confidence: 99.61%
[2025-06-05 01:10:17] State: uit, Confidence: 99.61%
[2025-06-05 01:10:19] State: uit, Confidence: 99.61%
[2025-06-05 01:10:22] State: uit, Confidence: 99.61%
[2025-06-05 01:10:24] State: uit, Confidence: 99.61%
[2025-06-05 01:10:27] State: uit, Confidence: 99.61%
[2025-06-05 01:10:29] State: uit, Confidence: 99.61%
[2025-06-05 01:10:32] State: uit, Confidence: 99.61%
[2025-06-05 01:10:34] State: uit, Confidence: 99.61%
[2025-06-05 01:10:37] State: uit, Confidence: 99.61%
[2025-06-05 01:10:40] State: uit, Confidence: 99.61%
[2025-06-05 01:10:42] State: uit, Confidence: 99.61%
[2025-06-05 01:10:45] State: uit, Confidence: 99.61%
[2025-06-05 01:10:47] State: uit, Confidence: 99.61%
[2025-06-05 01:10:50] State: uit, Confidence: 99.61%
[2025-06-05 01:10:52] State: uit, Confidence: 99.61%
[2025-06-05 01:10:55] State: uit, Confidence: 99.61%
[2025-06-05 01:10:57] State: uit, Confidence: 99.61%
[2025-06-05 01:11:00] State: uit, Confidence: 99.61%
[2025-06-05 01:11:02] State: uit, Confidence: 99.61%
[2025-06-05 01:11:05] State: uit, Confidence: 99.61%
[2025-06-05 01:11:07] State: uit, Confidence: 99.61%
[2025-06-05 01:11:10] State: uit, Confidence: 99.61%
[2025-06-05 01:11:12] State: uit, Confidence: 99.61%
[2025-06-05 01:11:15] State: uit, Confidence: 99.61%
[2025-06-05 01:11:17] State: uit, Confidence: 99.61%
[2025-06-05 01:11:20] State: uit, Confidence: 99.61%
[2025-06-05 01:11:22] State: uit, Confidence: 99.61%
[2025-06-05 01:11:25] State: uit, Confidence: 99.61%
[2025-06-05 01:11:27] State: uit, Confidence: 99.61%
[2025-06-05 01:11:30] State: uit, Confidence: 99.61%
[2025-06-05 01:11:32] State: uit, Confidence: 99.61%
[2025-06-05 01:11:35] State: uit, Confidence: 99.61%
[2025-06-05 01:11:38] State: uit, Confidence: 99.61%
[2025-06-05 01:11:40] State: uit, Confidence: 99.61%
[2025-06-05 01:11:43] State: uit, Confidence: 99.61%
[2025-06-05 01:11:45] State: uit, Confidence: 99.61%
[2025-06-05 01:11:48] State: uit, Confidence: 99.61%
[2025-06-05 01:11:50] State: uit, Confidence: 99.61%
[2025-06-05 01:11:53] State: uit, Confidence: 99.61%
[2025-06-05 01:11:55] State: uit, Confidence: 99.61%
[2025-06-05 01:11:58] State: uit, Confidence: 99.61%
[2025-06-05 01:12:00] State: uit, Confidence: 99.61%
[2025-06-05 01:12:03] State: uit, Confidence: 99.61%
[2025-06-05 01:12:05] State: uit, Confidence: 99.61%
[2025-06-05 01:12:08] State: uit, Confidence: 99.61%
[2025-06-05 01:12:10] State: uit, Confidence: 99.61%
[2025-06-05 01:12:13] State: uit, Confidence: 99.61%
[2025-06-05 01:12:15] State: uit, Confidence: 99.61%
[2025-06-05 01:12:18] State: uit, Confidence: 99.61%
[2025-06-05 01:12:20] State: uit, Confidence: 99.61%
[2025-06-05 01:12:23] State: uit, Confidence: 99.61%
[2025-06-05 01:12:25] State: uit, Confidence: 99.61%
[2025-06-05 01:12:28] State: uit, Confidence: 99.61%
[2025-06-05 01:12:30] State: uit, Confidence: 99.61%
[2025-06-05 01:12:33] State: uit, Confidence: 99.61%
[2025-06-05 01:12:36] State: uit, Confidence: 99.61%
[2025-06-05 01:12:38] State: uit, Confidence: 99.61%
[2025-06-05 01:12:41] State: uit, Confidence: 99.61%
[2025-06-05 01:12:43] State: uit, Confidence: 99.61%
[2025-06-05 01:12:46] State: uit, Confidence: 99.61%
[2025-06-05 01:12:48] State: uit, Confidence: 99.61%
[2025-06-05 01:12:51] State: uit, Confidence: 99.61%
[2025-06-05 01:12:53] State: uit, Confidence: 99.61%
[2025-06-05 01:12:56] State: uit, Confidence: 99.61%
[2025-06-05 01:12:58] State: uit, Confidence: 99.61%
[2025-06-05 01:13:01] State: uit, Confidence: 99.61%
[2025-06-05 01:13:03] State: uit, Confidence: 99.61%
[2025-06-05 01:13:06] State: uit, Confidence: 99.61%
[2025-06-05 01:13:08] State: uit, Confidence: 99.61%
[2025-06-05 01:13:11] State: uit, Confidence: 99.61%
[2025-06-05 01:13:13] State: uit, Confidence: 99.61%
[2025-06-05 01:13:16] State: uit, Confidence: 99.61%
[2025-06-05 01:13:18] State: uit, Confidence: 99.61%
[2025-06-05 01:13:21] State: uit, Confidence: 99.61%
[2025-06-05 01:13:23] State: uit, Confidence: 99.61%
[2025-06-05 01:13:26] State: uit, Confidence: 99.61%
[2025-06-05 01:13:29] State: uit, Confidence: 99.61%
[2025-06-05 01:13:31] State: uit, Confidence: 99.61%
[2025-06-05 01:13:34] State: uit, Confidence: 99.61%
[2025-06-05 01:13:36] State: uit, Confidence: 99.61%
[2025-06-05 01:13:39] State: uit, Confidence: 99.61%
[2025-06-05 01:13:41] State: uit, Confidence: 99.61%
[2025-06-05 01:13:44] State: uit, Confidence: 99.61%
[2025-06-05 01:13:46] State: uit, Confidence: 99.61%
[2025-06-05 01:13:49] State: uit, Confidence: 99.61%
[2025-06-05 01:13:51] State: uit, Confidence: 99.61%
[2025-06-05 01:13:54] State: uit, Confidence: 99.61%
[2025-06-05 01:13:56] State: uit, Confidence: 99.61%
[2025-06-05 01:13:59] State: uit, Confidence: 99.61%
[2025-06-05 01:14:01] State: uit, Confidence: 99.61%
[2025-06-05 01:14:04] State: uit, Confidence: 99.61%
[2025-06-05 01:14:06] State: uit, Confidence: 99.61%
[2025-06-05 01:14:09] State: uit, Confidence: 99.61%
[2025-06-05 01:14:11] State: uit, Confidence: 99.61%
[2025-06-05 01:14:14] State: uit, Confidence: 99.61%
[2025-06-05 01:14:16] State: uit, Confidence: 99.61%
[2025-06-05 01:14:19] State: uit, Confidence: 99.61%
[2025-06-05 01:14:21] State: uit, Confidence: 99.61%
[2025-06-05 01:14:24] State: uit, Confidence: 99.61%
